resample,18_34_CAT,18_34_ESP,18_34_Other,35_49_CAT,35_49_ESP,35_49_Other,50_64_CAT,50_64_ESP,50+_Other,65+_CAT,65+_ESP,check
2143,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656441,118.42685016025135,4.618527782440651e-14
2144,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.9300699374377,41.595686172869165,92.27677721656443,118.42685016025133,3.552713678800501e-14
2145,144.88335366765915,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025132,7.460698725481052e-14
2146,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403398,127.46593561428978,66.9300699374377,41.595686172869165,92.27677721656444,118.42685016025133,8.348877145181177e-14
2147,144.8833536676591,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403395,127.46593561428976,66.93006993743771,41.59568617286915,92.27677721656444,118.42685016025132,9.592326932761353e-14
2148,144.88335366765912,9.720958263006066,68.70588838527189,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.4268501602513,7.105427357601002e-14
2149,144.88335366765912,9.720958263006068,68.70588838527192,199.81771453416133,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743772,41.595686172869165,92.27677721656443,118.42685016025135,8.348877145181177e-14
2150,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,1.5987211554602254e-14
2151,144.8833536676591,9.720958263006068,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403398,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,1.0125233984581428e-13
2152,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,1.7763568394002505e-15
2153,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025133,4.263256414560601e-14
2154,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656444,118.42685016025135,3.907985046680551e-14
2155,144.88335366765912,9.720958263006066,68.70588838527192,199.81771453416127,22.978680214455146,75.19808583403398,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656444,118.42685016025133,8.171241461241152e-14
2156,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455146,75.19808583403398,127.46593561428976,66.9300699374377,41.59568617286916,92.27677721656441,118.42685016025133,7.460698725481052e-14
2157,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025132,5.684341886080802e-14
2158,144.88335366765912,9.720958263006064,68.70588838527189,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,1.9539925233402755e-14
2159,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428979,66.9300699374377,41.59568617286915,92.27677721656441,118.42685016025133,7.815970093361102e-14
2160,144.88335366765915,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403395,127.4659356142898,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025133,8.526512829121202e-14
2161,144.8833536676591,9.720958263006068,68.7058883852719,199.81771453416133,22.978680214455135,75.19808583403398,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,9.414691248821327e-14
2162,144.88335366765912,9.720958263006068,68.70588838527189,199.81771453416133,22.97868021445514,75.19808583403398,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656444,118.42685016025133,9.059419880941277e-14
2163,144.88335366765915,9.720958263006068,68.70588838527189,199.81771453416133,22.978680214455142,75.19808583403396,127.4659356142898,66.9300699374377,41.595686172869165,92.27677721656441,118.42685016025132,1.509903313490213e-13
2164,144.88335366765912,9.720958263006064,68.70588838527192,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025133,6.572520305780927e-14
2165,144.88335366765912,9.720958263006064,68.70588838527189,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,4.440892098500626e-14
2166,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025135,3.730349362740526e-14
2167,144.88335366765912,9.720958263006066,68.70588838527189,199.81771453416133,22.978680214455142,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025133,6.394884621840902e-14
2168,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025133,2.4868995751603507e-14
2169,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,1.7763568394002505e-14
2170,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656444,118.42685016025133,6.927791673660977e-14
2171,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025135,4.085620730620576e-14
2172,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416135,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,7.638334409421077e-14
2173,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416133,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,4.796163466380676e-14
2174,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025133,1.2434497875801753e-14
2175,144.8833536676591,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025132,6.394884621840902e-14
2176,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025135,6.217248937900877e-14
2177,144.88335366765915,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403398,127.46593561428979,66.93006993743771,41.595686172869165,92.27677721656444,118.42685016025132,1.2079226507921703e-13
2178,144.88335366765912,9.720958263006068,68.70588838527189,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656444,118.42685016025135,6.927791673660977e-14
2179,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656444,118.42685016025135,5.1514348342607263e-14
2180,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743772,41.59568617286915,92.27677721656443,118.42685016025135,4.973799150320701e-14
2181,144.88335366765912,9.720958263006064,68.70588838527192,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025133,4.440892098500626e-14
2182,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286917,92.27677721656444,118.42685016025132,4.440892098500626e-14
2183,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.97868021445514,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.4268501602513,7.460698725481052e-14
2184,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403398,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025132,6.217248937900877e-14
2185,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025135,5.684341886080802e-14
2186,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656441,118.42685016025133,4.085620730620576e-14
2187,144.88335366765912,9.720958263006064,68.70588838527189,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428979,66.9300699374377,41.59568617286916,92.27677721656441,118.42685016025133,6.217248937900877e-14
2188,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025133,2.1316282072803006e-14
2189,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656441,118.42685016025133,4.440892098500626e-14
2190,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428979,66.9300699374377,41.59568617286916,92.27677721656444,118.42685016025133,4.796163466380676e-14
2191,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286915,92.27677721656444,118.42685016025133,3.907985046680551e-14
2192,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656444,118.42685016025133,5.684341886080802e-14
2193,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025135,3.907985046680551e-14
2194,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025132,6.750155989720952e-14
2195,144.88335366765915,9.720958263006064,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403398,127.46593561428976,66.93006993743771,41.59568617286915,92.27677721656444,118.42685016025133,1.0835776720341528e-13
2196,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656444,118.42685016025133,5.3290705182007514e-14
2197,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428979,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025133,3.907985046680551e-14
2198,144.88335366765915,9.720958263006068,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.9300699374377,41.595686172869165,92.27677721656441,118.42685016025133,9.414691248821327e-14
2199,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416133,22.978680214455146,75.19808583403396,127.46593561428976,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025133,6.217248937900877e-14
2200,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403398,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,3.375077994860476e-14
2201,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403395,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025132,6.217248937900877e-14
2202,144.88335366765912,9.720958263006066,68.70588838527189,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025133,5.684341886080802e-14
2203,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656444,118.42685016025135,3.907985046680551e-14
2204,144.88335366765912,9.720958263006068,68.70588838527189,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,3.375077994860476e-14
2205,144.88335366765915,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025133,4.973799150320701e-14
2206,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428979,66.9300699374377,41.59568617286915,92.27677721656441,118.42685016025135,9.592326932761353e-14
2207,144.88335366765912,9.720958263006066,68.70588838527189,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025135,8.526512829121202e-14
2208,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.4268501602513,4.263256414560601e-14
2209,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403395,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025133,2.6645352591003757e-14
2210,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403395,127.46593561428979,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025135,5.5067062021407764e-14
2211,144.88335366765912,9.720958263006066,68.70588838527189,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743772,41.595686172869165,92.27677721656443,118.42685016025135,9.237055564881302e-14
2212,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403395,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656444,118.42685016025133,3.907985046680551e-14
2213,144.8833536676591,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025133,4.618527782440651e-14
2214,144.88335366765912,9.720958263006064,68.70588838527192,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656444,118.42685016025132,6.927791673660977e-14
2215,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428979,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025132,3.907985046680551e-14
2216,144.8833536676591,9.720958263006068,68.7058883852719,199.81771453416124,22.978680214455146,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025132,1.2612133559741778e-13
2217,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025132,4.973799150320701e-14
2218,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416127,22.97868021445514,75.19808583403398,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,7.638334409421077e-14
2219,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,6.217248937900877e-14
2220,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.4659356142898,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025133,4.618527782440651e-14
2221,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403398,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025133,7.460698725481052e-14
2222,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,3.197442310920451e-14
2223,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656444,118.42685016025133,7.283063041541027e-14
2224,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025133,3.019806626980426e-14
2225,144.88335366765915,9.720958263006068,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428979,66.9300699374377,41.595686172869165,92.27677721656441,118.42685016025132,1.0835776720341528e-13
2226,144.88335366765912,9.720958263006066,68.70588838527192,199.81771453416133,22.97868021445514,75.19808583403398,127.46593561428975,66.93006993743771,41.59568617286916,92.27677721656444,118.4268501602513,1.3145040611561853e-13
2227,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416133,22.978680214455146,75.19808583403398,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025132,8.348877145181177e-14
2228,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403395,127.4659356142898,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025135,7.460698725481052e-14
2229,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025135,4.973799150320701e-14
2230,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656441,118.42685016025132,7.993605777301127e-14
2231,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656441,118.42685016025132,5.1514348342607263e-14
2232,144.88335366765912,9.720958263006066,68.70588838527189,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025135,7.105427357601002e-14
2233,144.88335366765912,9.720958263006064,68.70588838527189,199.81771453416127,22.97868021445514,75.19808583403398,127.4659356142898,66.93006993743771,41.595686172869165,92.27677721656444,118.42685016025133,1.1191048088221578e-13
2234,144.8833536676591,9.720958263006066,68.70588838527189,199.81771453416133,22.978680214455142,75.19808583403395,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025132,1.2789769243681803e-13
2235,144.88335366765912,9.720958263006066,68.70588838527192,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,7.105427357601002e-14
2236,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403395,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025133,7.105427357601002e-14
2237,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,3.197442310920451e-14
2238,144.88335366765912,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,1.9539925233402755e-14
2239,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403398,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025133,3.197442310920451e-14
2240,144.88335366765915,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455135,75.19808583403396,127.46593561428978,66.93006993743772,41.595686172869165,92.27677721656441,118.42685016025133,7.105427357601002e-14
2241,144.88335366765912,9.720958263006068,68.70588838527192,199.81771453416133,22.978680214455146,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025133,6.927791673660977e-14
2242,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,4.618527782440651e-14
2243,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025135,6.217248937900877e-14
2244,144.88335366765915,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428976,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,7.460698725481052e-14
2245,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656441,118.42685016025133,4.618527782440651e-14
2246,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,1.9539925233402755e-14
2247,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286915,92.27677721656443,118.42685016025132,4.973799150320701e-14
2248,144.88335366765912,9.720958263006064,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025132,6.572520305780927e-14
2249,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025133,6.394884621840902e-14
2250,144.88335366765915,9.720958263006066,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403398,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656441,118.42685016025133,1.0658141036401503e-13
2251,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416133,22.978680214455146,75.19808583403395,127.46593561428976,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025133,6.927791673660977e-14
2252,144.88335366765915,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445514,75.19808583403398,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656444,118.42685016025133,7.460698725481052e-14
2253,144.88335366765915,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403398,127.4659356142898,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025133,9.059419880941277e-14
2254,144.88335366765915,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428976,66.93006993743771,41.595686172869165,92.27677721656443,118.42685016025135,6.572520305780927e-14
2255,144.8833536676591,9.720958263006068,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743772,41.59568617286915,92.27677721656443,118.42685016025132,1.0835776720341528e-13
2256,144.8833536676591,9.720958263006066,68.70588838527192,199.8177145341613,22.97868021445515,75.19808583403396,127.46593561428979,66.93006993743772,41.59568617286915,92.27677721656441,118.42685016025132,1.1368683772161603e-13
2257,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428979,66.9300699374377,41.59568617286915,92.27677721656444,118.42685016025133,6.750155989720952e-14
2258,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656443,118.42685016025133,2.3092638912203256e-14
2259,144.8833536676591,9.720958263006068,68.70588838527192,199.81771453416133,22.97868021445514,75.19808583403395,127.46593561428978,66.93006993743772,41.59568617286916,92.27677721656443,118.42685016025132,1.1901590823981678e-13
2260,144.8833536676591,9.720958263006068,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403398,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,5.861977570020827e-14
2261,144.88335366765912,9.720958263006068,68.7058883852719,199.81771453416127,22.978680214455146,75.19808583403395,127.46593561428978,66.9300699374377,41.595686172869165,92.27677721656441,118.4268501602513,1.1191048088221578e-13
2262,144.88335366765912,9.720958263006068,68.70588838527189,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428979,66.9300699374377,41.595686172869165,92.27677721656441,118.42685016025133,6.927791673660977e-14
2263,144.88335366765915,9.720958263006068,68.7058883852719,199.81771453416127,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656443,118.4268501602513,9.414691248821327e-14
2264,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656444,118.42685016025133,3.907985046680551e-14
2265,144.88335366765912,9.720958263006066,68.70588838527192,199.81771453416133,22.978680214455142,75.19808583403398,127.46593561428978,66.9300699374377,41.59568617286915,92.27677721656441,118.42685016025135,1.0658141036401503e-13
2266,144.88335366765915,9.720958263006066,68.70588838527192,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025135,7.460698725481052e-14
2267,144.8833536676591,9.720958263006066,68.70588838527192,199.8177145341613,22.97868021445514,75.19808583403395,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656444,118.42685016025133,8.881784197001252e-14
2268,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.97868021445515,75.19808583403396,127.46593561428978,66.9300699374377,41.59568617286916,92.27677721656443,118.42685016025135,3.552713678800501e-14
2269,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428979,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,1.7763568394002505e-14
2270,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.595686172869165,92.27677721656441,118.42685016025133,4.973799150320701e-14
2271,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.97868021445514,75.19808583403395,127.46593561428979,66.93006993743772,41.595686172869165,92.27677721656441,118.42685016025132,1.1013412404281553e-13
2272,144.88335366765912,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286915,92.27677721656441,118.42685016025133,2.3092638912203256e-14
2273,144.88335366765912,9.720958263006066,68.70588838527189,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025133,1.4210854715202004e-14
2274,144.88335366765912,9.720958263006066,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403395,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,2.842170943040401e-14
2275,144.88335366765912,9.720958263006066,68.70588838527192,199.8177145341613,22.97868021445514,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025132,3.197442310920451e-14
2276,144.88335366765912,9.720958263006066,68.7058883852719,199.81771453416133,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,4.263256414560601e-14
2277,144.88335366765915,9.720958263006064,68.7058883852719,199.8177145341613,22.978680214455142,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025135,4.440892098500626e-14
2278,144.88335366765912,9.720958263006064,68.70588838527192,199.8177145341613,22.978680214455146,75.19808583403396,127.46593561428978,66.93006993743771,41.59568617286916,92.27677721656443,118.42685016025136,4.796163466380676e-14
