resample,sd,min,max,q0.95,q0.99,q0.995,weights_ratio
61,0.48457723990805296,0.7086277117483154,3.9204157401037034,2.473930309609319,2.7279894269307436,3.61554854030924,5.532405345017222
62,0.4832163787691105,0.6817774865873852,3.8732633232733638,2.333323744437766,3.621050946550886,3.621050946550886,5.681125293034911
63,0.4871988447985127,0.6499592891899876,4.06308304432314,2.3193323617676893,2.533322686900441,3.7198735249863524,6.2512885220653756
64,0.5317625027467968,0.6551688004564334,5.248621309128895,2.1879089627986947,3.007058839941791,3.449261633478663,8.011097759039139
65,0.5627221818987491,0.5375189516603105,5.689189395110677,2.2134235802325875,3.688451442852848,3.721176838169912,10.584165223454312
66,0.49851876253261734,0.6915306517024498,4.053292334694724,2.465583554697743,2.7741333985689725,4.053292334694724,5.861334309211164
67,0.50598514051613,0.7231808261922363,4.287363737088081,2.440010792432481,2.897098029207554,4.237959386621742,5.928480930090936
68,0.4857568507998841,0.690027449940256,3.842583516706169,2.3226557649071506,2.7390327113938393,3.842583516706169,5.568740079889384
69,0.5267503777718698,0.6956204504759653,5.460923167112681,2.4341647719487476,3.1622482609079614,3.1622482609079614,7.850435051724179
70,0.518490538336028,0.6721874791414412,4.118918928337833,2.505829359170765,2.8430341949631632,4.118918928337833,6.1276341142188
71,0.48533498223041294,0.7142524856090605,3.650688486526592,2.3196006079849245,3.1379310981455553,3.650688486526592,5.111201654991177
72,0.5398726873288588,0.589289593697001,5.050358487688858,2.422591639046027,3.4544642942622046,3.6105832886379043,8.57024889240728
73,0.5038946844857354,0.654550951717955,3.8705303770391053,2.487825112183123,3.695763624342256,3.8705303770391053,5.913260635983173
74,0.47781491295662576,0.6699344845197495,3.8836600712017946,2.5348695123706495,2.7169003891269767,2.866482216415383,5.797074431816781
75,0.5317385781633654,0.6842677782449955,4.549758974584497,2.6075017451454277,2.755757158689475,4.549758974584497,6.649091363404079
76,0.4407431578401061,0.7096070223567934,3.150122969033399,2.2602957191927557,2.8290645912986254,2.8290645912986254,4.439249993004585
77,0.513694201911739,0.6879491519861426,4.051641375646655,2.4763189434706105,2.8766729713087518,4.051641375646655,5.889448898874822
78,0.5172657931833483,0.6754068080087411,4.356720166722536,2.2687629824886155,3.128152503443949,3.5996396028964504,6.450512661498301
79,0.5529495781790422,0.6769171438210126,5.796859309696298,2.3316828501436517,3.028426220643251,4.4966302691340285,8.563617220528068
80,0.4860459971252336,0.6759091319484908,4.372682849553836,2.503755247455095,2.6069792472245314,2.9161205653911,6.469335363095918
81,0.506508212739003,0.7061963217759178,4.543477483147844,2.454642526460499,2.8073321362600296,3.972673166848042,6.433731446975064
82,0.47866454664607744,0.7081928233411156,3.6169539776356516,2.5610100900227257,2.924179332600267,3.585391385351824,5.107301088666175
83,0.5168788968206446,0.6467249092330482,4.123923767109031,2.1546041317100837,3.3707993436747783,4.123923767109031,6.376627385513258
84,0.4894757277475774,0.6979584905535827,4.007250713844378,2.447075290184407,2.8079615423384454,3.4922288128120225,5.74138830328727
85,0.4649507917898095,0.7138461531176783,3.4144320302655182,2.440187232495483,3.4028381791060878,3.4047511645473936,4.7831483231410585
86,0.46294600703310645,0.7226129203765748,3.2794552144167444,2.257878908636229,3.2794552144167444,3.2794552144167444,4.5383290582567
87,0.5159376784317045,0.6560838257206484,4.310032732234468,2.4129286146226243,3.2043060931401453,4.310032732234468,6.569332398189042
88,0.5271760894331167,0.6327745969619413,4.3135224043379585,2.290430940154742,3.203354533123617,4.3135224043379585,6.816838768572435
89,0.4871861357752295,0.6513368537965297,3.6019128054764047,2.1585895624583102,3.0039829516504604,3.6019128054764047,5.530030712190595
90,0.5154673545349209,0.7156665869474649,4.57884042735299,2.4844727952629424,2.694805073441586,4.280425493161897,6.3980078305501635
91,0.483515080485418,0.7142555529042492,4.397986357205305,2.312952512669542,2.7638980676463296,3.7174806361725765,6.157440903780953
92,0.5147880934464358,0.6698993267311091,4.29861745162185,2.4539706516878086,2.7806607771065193,3.8808381539429297,6.416811123841109
93,0.512854539287014,0.6669058622592103,4.62946876950815,2.4389963060441078,3.2038209807881874,3.2625802779820523,6.94171251370525
94,0.5060164680650924,0.7192026636053729,4.408903377036348,2.416424913918933,3.0041338163015605,3.546374634019465,6.130265640194455
95,0.4926480543800611,0.6823422733293193,3.699900255095919,2.3905236034625146,3.0576133285428906,3.699900255095919,5.4223523878173
96,0.5502692556889889,0.5883984460666403,5.894354480353058,2.5267729611661416,3.3480693779156345,3.3480693779156345,10.01762414526411
97,0.4623732274058639,0.7360714319904116,3.296459590151562,2.5304159290192056,2.9248445844040853,3.296459590151562,4.478450659656226
98,0.5443846022957246,0.6703690482531331,5.667809783180166,2.434394294254354,2.7319175628053136,3.1980694183204323,8.454760550102227
99,0.5049687128058508,0.7300830788828215,4.842435007852342,2.3803467412383785,3.1931726688709787,3.620600606865067,6.632717765849705
100,0.48869617879897514,0.7073032564977298,3.7712748210545697,2.4671811936577694,3.380291283842134,3.7712748210545697,5.331906486233849
101,0.4826882610651086,0.7147329610926417,4.742774276102518,2.178854058641471,2.5183858703262842,3.434730592721026,6.635729054459785
102,0.4473109736574976,0.6464889028937929,3.0002231402167228,2.439021947724784,2.6617424759373525,2.8464927758251766,4.640796039633813
103,0.5110036074322499,0.7030962554807473,4.3689222142291655,2.519962647437204,2.8549030558614827,3.923903123831919,6.213832288499222
104,0.5339561817130489,0.6665824585942768,5.360898020783572,2.611332666977341,3.051794333879198,3.051794333879198,8.042362878988607
105,0.534151839554063,0.5967730613355753,4.386951720982737,2.25872803072814,3.447840834633632,4.386951720982737,7.35112223592124
106,0.48795358399762806,0.6974310601892107,3.797770253465753,2.5619028816090132,2.808099774067442,3.797770253465753,5.445370116489263
107,0.5159177710158755,0.6648693773542318,4.33076784313949,2.5671367020793245,2.848085421762331,4.33076784313949,6.513712302968837
108,0.5838415838484728,0.5752543860193724,6.040559147897845,2.314448012541676,3.1816894138343232,4.394068149362303,10.500674648822967
109,0.5055084327275784,0.7053733405048115,4.608204019293144,2.5136536154049667,2.6896749949731458,2.6896749949731458,6.532999979833672
110,0.5382813697531702,0.7107465603694297,4.7230922605942816,2.4519231109258715,3.1464443518839333,4.7230922605942816,6.645255178075469
111,0.5175718593574845,0.6912356632262708,4.261486791047038,2.079636359963316,3.0099048358338765,4.261486791047038,6.165027381771638
112,0.5231113602871226,0.6307620703265957,4.60529923582704,2.39940159882103,3.2628137290097645,3.6911603332772502,7.30116703663318
113,0.4814676599302571,0.6273593783806726,3.6720787837353095,2.479172185325822,2.5172747233297676,3.6256676950705597,5.8532300787685765
114,0.490234437194214,0.6946676102621036,3.7082024078267644,2.3899053260435297,3.075331490266564,3.7082024078267644,5.338096023258707
115,0.4973211229524017,0.7075977466137352,4.20843657910558,2.414309722376323,2.8817856704916442,3.5257546919529723,5.947498560086412
116,0.5439199685616745,0.6200678617642468,4.964062774494104,2.550605737246661,2.9885026600680367,4.964062774494104,8.005676605089828
117,0.49306524075742414,0.66772135482567,4.092922855349272,2.2429155193114823,3.076420839574733,3.72721335976482,6.1296869207034135
118,0.5043120150556141,0.6958101218004538,4.377192784853833,2.363531978396881,3.071688966723289,3.4190668894773717,6.290786304642368
119,0.5067715135215237,0.687475130311635,4.5687282764467865,2.5978002315111928,2.749985177796577,2.7897871444414473,6.64566334839744
120,0.4814268327737045,0.6998326659842423,3.6996429732882468,2.4765639469296157,3.1521102215446395,3.6996429732882468,5.286467970289842
121,0.48417352303596156,0.7026700493914885,4.183122116348432,2.5784067947994673,2.674120096963172,2.674120096963172,5.953181183645171
122,0.47861936347554573,0.7127154325885487,3.6599307821014824,2.3912835327836772,3.5227918926300417,3.5227918926300417,5.13519227275434
123,0.5057763440807655,0.6770289870541095,4.121818095256812,2.1296712085505636,2.931665320915401,4.121818095256812,6.088096926531431
124,0.4611677995867475,0.7214146684107169,3.665543409411302,2.263033171337266,3.3593693858375975,3.3593693858375975,5.081049180059685
125,0.5379189050235168,0.6787885950778044,5.077585939969724,2.389731198791574,3.1454782685507494,3.8576217984433097,7.480364250061861
126,0.4931309919691675,0.6996263559618335,3.6566937671720288,2.5050288106082457,3.4785397351658074,3.6566937671720288,5.22663809905342
127,0.4681221222551053,0.7173874688020188,3.4077853644076095,2.556272453730855,3.2063772947465914,3.4077853644076095,4.750271662952722
128,0.47515438392485065,0.6276504236151663,3.158792845539847,2.5730955333126184,2.9121461541558116,3.158792845539847,5.0327263819017345
129,0.5232425604926729,0.6943541616432906,4.780085050291333,2.486958525697155,2.9870308755876827,4.111871574473092,6.884217470488782
130,0.5214825489706185,0.6234069548119947,4.287173087107793,2.212872728531615,3.3063730663557793,4.287173087107793,6.877005548327106
131,0.509036565258676,0.6936368536250638,4.207513266508449,2.2097646733584253,3.1731563263537903,3.583666671549726,6.065873294533402
132,0.5145039453532219,0.6712686667295376,4.121460353726598,2.2782576716457106,3.262086528889721,4.121460353726598,6.1398074392576785
133,0.4831310842054006,0.676501911106534,3.7167976622266496,2.3991565916869906,3.202377259560024,3.2872566259999987,5.494142146837685
134,0.49936486610246367,0.6890224739082838,3.8732937949157544,2.295571842790563,3.094138821002397,3.8732937949157544,5.62143317756473
135,0.47836218892485655,0.6453878223865742,3.404347101347302,2.5137457507356555,3.095285875567543,3.404347101347302,5.2748858643759275
136,0.46223439582401576,0.7060396512868075,3.327840881054704,2.5395097682016177,3.223973757370757,3.327840881054704,4.713390919319442
137,0.49743996028599113,0.6027251561955733,3.905243148713275,2.461695810673889,2.6401087671687593,3.894394434358823,6.479310028078693
138,0.47425041340595336,0.7045574218469002,3.6020630168777172,2.5458436682998773,2.718215454195492,3.6020630168777172,5.112518731880512
139,0.5259596613816886,0.668240154006037,4.47302205632713,2.4849129106405177,3.0893852069090846,3.849743357489529,6.693734325170049
140,0.5285828458447269,0.6929147086264341,4.82962874809863,2.556800087824045,2.784859040298672,4.499377755945279,6.970019091775971
141,0.534620928256226,0.6480638842004044,4.561191577187313,2.406172758605714,3.2800572655930997,4.561191577187313,7.03818201937763
142,0.5127341763832715,0.6467731174158292,4.063419379309618,2.401061076370059,3.5504882946541967,4.063419379309618,6.282604007329401
143,0.4769182419907285,0.685111229094011,3.4319015669024413,2.5524441085335647,3.1366988895974885,3.4319015669024413,5.009261885023805
144,0.5250744959364454,0.6785759704746112,4.504198526314813,2.484129357886039,2.746353069273991,4.504198526314813,6.637721820836767
145,0.5443834029937596,0.6222163862477814,5.042489983644998,2.4722684052807176,3.1066741762176373,4.235230008159538,8.104077769557419
146,0.4668272690787329,0.666841304063836,3.7419594320906167,2.193844552530201,3.246298493303143,3.246298493303143,5.61146918957558
147,0.44919880743178153,0.6975893788804364,2.8016139762065158,2.60992036207413,2.8016139762065158,2.8016139762065158,4.016136227163945
148,0.5944308305604522,0.45286119873344866,6.434285841998215,2.167832360706146,3.8002331430213276,3.881440674852104,14.208074924487837
149,0.5220794074686019,0.6971605257597763,3.9387475713155884,2.31104314071412,2.994441679194697,3.9314427884747216,5.649699639868566
150,0.5081737815740809,0.6811054671450764,4.410434308268469,2.458720385925851,2.9197150242350793,3.7140695768305116,6.475405823352524
151,0.49308956897557293,0.7023800027792806,4.622680306545059,2.459365875800345,2.7180221129550977,2.7180221129550977,6.5814520462617905
152,0.4525179872180231,0.6712997388395165,2.881721343117061,2.570561423353453,2.7711285781853885,2.881721343117061,4.292749090143735
153,0.45034175126766895,0.7131556630114935,3.339181169377762,2.361388541263943,3.0923671725048805,3.0923671725048805,4.682261310633309
154,0.4961836997499781,0.6769359419195528,3.774689355253177,2.5596282216682793,2.9997443959565033,3.774689355253177,5.5761396633032705
155,0.4954311939434458,0.6924802629860768,3.975466647473716,2.4996941489704385,2.8033180312768504,3.975466647473716,5.740909683592885
156,0.535638405681238,0.617421783234899,4.611654484685221,2.5408178783004263,2.9260703085526982,4.611654484685221,7.469212473397153
157,0.5278889607904477,0.6388965890178513,4.794350516477191,2.512200702848955,2.9822757201923964,4.163341397138638,7.504110366041152
158,0.4830015868575728,0.6268359439561647,3.492093744383638,2.515623239621833,3.2321478389894707,3.492093744383638,5.570985164545452
159,0.5085448979165911,0.6781024920895997,4.2349667696581745,2.454362144376342,2.970690908561314,3.63305556565059,6.245319577882625
160,0.5511156994115325,0.6480638842004044,5.279389016180355,2.5422169033922755,3.022067378883581,4.5794311048859235,8.14640214474254
161,0.5164862075109432,0.6336262792374217,3.9126961459852483,2.0909297472170305,3.38748771841312,3.9126961459852483,6.175085021243492
162,0.5439279572744751,0.6253512015565259,4.969221508347894,2.421787359978551,3.250535012963835,3.8765182989244678,7.94628921473132
163,0.48313135744307883,0.6812538458193852,3.621860323253791,2.4730021261870614,3.213880321556722,3.213880321556722,5.316462204917993
164,0.45840443834100486,0.6850443527560014,3.1987716795362076,2.1008917510234757,2.639753111443511,3.1987716795362076,4.669437338863143
165,0.551526164172396,0.661757426870878,5.199057118665929,2.3846355544550297,2.8182152888593053,4.399187139401058,7.8564393953985325
166,0.5443339774356153,0.6626518260644103,5.0652539087779624,2.508465305984442,2.8310295821160913,4.721000047013917,7.643914510673386
167,0.5120500567758468,0.6157348568244888,4.001709343082901,2.4461475760405795,2.862112212389521,4.001709343082901,6.499078781605443
168,0.4695654630454621,0.6881353967622339,3.9381448462723614,2.0920402470577484,3.0788861102766996,3.0788861102766996,5.722921484350089
169,0.5335839035405648,0.6480638842004044,4.524365516475993,2.3577967038716015,3.293265645306161,4.524365516475993,6.981357280938831
170,0.5314531193463266,0.6531584511127663,4.3976186290490835,2.453218012069211,3.1003242511838716,4.054724123818032,6.7328511505240325
171,0.5703435010478769,0.6480638842004045,5.595564651912319,2.5217834010871303,2.9808797379757417,4.973430520218931,8.634279410302659
172,0.5850113877829528,0.6364706946195594,7.3418000148254325,2.389886903703195,3.229688861602446,3.4900757342477045,11.535173695960786
173,0.4794467492348531,0.6928864904740045,3.5114081195125544,2.3994123209431355,3.0032894978452247,3.5114081195125544,5.067797060252099
174,0.4997868880075721,0.6746746306909039,4.02092212015176,2.4597897106056186,3.003761417492819,4.02092212015176,5.959794450895708
175,0.49734473542906293,0.700621376207101,4.2894191161883,2.5287465280881705,2.8239052301228216,3.8410827608065383,6.122306943315936
176,0.4917363428371161,0.6852480886928453,4.072426846646334,2.424217432074679,2.758746368351925,3.578599419556921,5.942996286811612
177,0.5356462959025924,0.6943541616432904,4.980078728513545,2.44953863483329,2.920366316180278,4.3537930713108794,7.172245812896782
178,0.4710959094061318,0.7123809247030951,3.557252929537392,2.3556076687135064,3.539352185437042,3.557252929537392,4.993470215418777
179,0.4710943286300183,0.7109306697161621,3.5466010436765925,2.6025744399430386,2.7424800674709857,3.5466010436765925,4.988673572195959
180,0.5679165999353167,0.6717445794730108,5.326693904546824,2.6564549380307234,3.07920515523954,4.739933470695194,7.929641812257956
181,0.544284769017441,0.6207776071159289,6.035075484857209,2.5209164171511254,3.2984638368639323,3.2984638368639323,9.721799587610079
182,0.5488399342785817,0.5328676212685635,5.055902728373418,2.3835781199483144,3.607035035713268,3.8605868819287283,9.488102723031206
183,0.4738418019584803,0.709649830933039,3.548903014889354,2.432921673534646,2.6828714950380324,3.548903014889354,5.00092138431612
184,0.4748116012157417,0.7272590960142767,3.6248230172559412,2.4363065613893857,3.2608341785444392,3.6248230172559412,4.9842250679595255
185,0.5184839601557958,0.649403157490095,3.9776588216137423,2.207653466151749,3.3531465821823856,3.9776588216137423,6.125099294230659
186,0.49766835999164666,0.7067167550932842,4.311424177849293,2.4849316761692006,2.8549563620251073,3.7526298655367136,6.100639537377601
187,0.5114389181640203,0.6836848957602049,4.5461456603856885,2.648727543558585,2.659016091775218,2.659016091775218,6.649475055801438
188,0.4792440274330244,0.6853350401139742,3.695517358220768,2.470042544151644,2.5114150797084034,3.644683232078092,5.392278435969343
189,0.5317769284179458,0.6899888870311611,5.036558457927998,2.429837959358979,2.9810508271707894,4.566748371934731,7.299477647529906
190,0.5061095490642123,0.6907419661687969,4.188803854694087,2.5135183224154,2.738818159522644,4.188803854694087,6.064209299352846
191,0.5092450697753288,0.6943541616432906,4.11910047309255,2.302483680690587,3.1941093401895637,4.11910047309255,5.932275920034953
192,0.49911692913581585,0.7182046244649278,4.364737886876077,2.4265209671433112,2.8391656957178886,3.73443501778712,6.077290145726736
193,0.5087322096898855,0.6345903130975706,3.959624991523057,2.1568851147329298,3.4157094537175423,3.959624991523057,6.239655585341798
194,0.4797049002659176,0.6568291884081503,3.774990842354921,2.4890233640167114,2.680296250792612,3.505597712488667,5.747294591922369
195,0.47499422960151505,0.673517532621632,3.4569137029652026,2.545228189081451,2.9232188001386907,3.4569137029652026,5.132626153783028
196,0.514463985793914,0.695656433534923,4.622719167011369,2.416156019746466,2.9538242186603787,3.962135742302804,6.645118113148739
197,0.48469528710712806,0.7151262143693043,3.733691565572192,2.4822555485063993,3.390731450694427,3.733691565572192,5.2210246115296854
198,0.4760792760203143,0.6837121834821868,3.4927581087234056,2.2755912557224645,3.4408397511048063,3.4927581087234056,5.108521089875247
199,0.5138654419487797,0.6387091734554909,3.994812490725492,2.1554218104283183,3.2752575968742477,3.994812490725492,6.254509339693826
200,0.5492398875654254,0.6546161518736119,5.321917515637441,2.396461838594178,2.997191887502943,4.322828423782274,8.129829214273581
201,0.5126777821365428,0.6469484344893992,4.155551557214413,2.4736539540502616,2.8081734925688195,3.9092286219664913,6.423311867960793
202,0.49204123521243576,0.6827199156497706,3.9357416627658646,2.623167166139545,2.7837865566729287,3.7086565704641647,5.764796913856056
203,0.5698926684507977,0.5400532368336703,4.748862571577387,2.003173379435047,4.021271295580759,4.748862571577387,8.793323042409572
204,0.4711803542234403,0.7361996423781055,3.52659054042469,2.3770554161325417,3.4302900743750966,3.4302900743750966,4.790263859722802
205,0.4984899336802684,0.6849050053201501,3.6296857868353505,2.1830053500326176,2.840748092929584,3.5517378286309937,5.299546300057627
206,0.5722093277002037,0.6867462908964423,5.388485453163713,2.610024411188678,2.9773665232281448,5.103403148348454,7.846399062643452
207,0.530346656368701,0.699482205835242,5.232132991911453,2.4720143339901703,2.9449716338631973,3.18370847387726,7.480008709676661
208,0.5386755596133218,0.661654720705986,4.876656757268318,2.415797653345227,2.6545055550084613,3.645221118448366,7.370395169348935
209,0.5549655699515258,0.5926567427225566,5.3322231127197774,2.0847730701270843,2.96106224589955,2.96106224589955,8.997152530863852
210,0.4850754447803631,0.7197153880257414,4.035665691312232,2.4524320664069807,2.5540821015110917,3.9015516228093867,5.607307775345068
211,0.4863637852595774,0.7140666740958697,3.793039340222839,2.419518812447876,3.1490430014341504,3.1490430014341504,5.3118839988233235
212,0.5657194588796945,0.5541870244401483,5.22934538405981,2.1789349470019475,3.3936196437193678,5.22934538405981,9.436066081378588
213,0.46932632779086103,0.6880847060331019,3.3368041883959925,2.5433001692282606,3.30362086828893,3.3368041883959925,4.849409032258694
214,0.4780642316963665,0.6967248182073031,3.5026271270657743,2.5679294058856077,3.3866430424625222,3.5026271270657743,5.027274808550891
215,0.5132834465974124,0.69965404819535,4.688443866165042,2.5432416128062747,2.629058574769039,3.3147512187061805,6.701088742726726
216,0.6259293831817537,0.5281219833754032,7.418243130119138,2.2699775598305942,3.3668376328146024,5.001502084512662,14.046457757177008
217,0.48184257285764437,0.6762665294714295,3.4115417401050565,2.551067412024695,2.9883397469691007,3.4115417401050565,5.044670394632011
218,0.5141011657502167,0.6820760490051478,4.186332021464225,2.259167401236112,3.1886635971051853,4.186332021464225,6.137632346965213
219,0.4761877324417392,0.7074593575761388,3.5476555102483265,2.483535678672678,3.2774234668042515,3.5476555102483265,5.01464214481963
220,0.5161916437470714,0.7171965147667885,5.062294896976052,2.2842938838276257,2.511677648115545,4.604002141743879,7.058448825036697
221,0.48165512944142463,0.7005340098090928,3.6301409098693114,2.420097458607884,2.9738343432897265,3.214561508179162,5.1819624158698385
222,0.575390331835545,0.552005642012442,5.875163792598205,2.456685530579973,3.648599786248378,3.648599786248378,10.643303882147244
223,0.5208653855550806,0.6156877039859029,4.655694179591438,2.385479115215678,3.3388741111270765,3.4409366694159136,7.561778722314775
224,0.45833092002623593,0.6908540401846274,3.2979968549891927,2.545993336164127,2.5746266976493017,3.2979968549891927,4.77379687047617
225,0.5442127159932664,0.6471994554137709,5.828535906547434,2.092194993513978,2.5149012372948785,3.7751167815791855,9.005779992229915
